;Vanguard Consumer Discretion ETF (VCR);Vanguard Consumer Staples ETF (VDC);Vanguard Energy ETF (VDE);Vanguard Financials ETF (VFH);Vanguard Health Care ETF (VHT);Vanguard Industrials ETF (VIS);Vanguard Information Tech ETF (VGT);Vanguard Materials ETF (VAW);Vanguard REIT ETF (VNQ);Vanguard Communication Services ETF (VOX);Vanguard Utilities ETF (VPU)
14/08/2019;166.0323029;141.3267365;67.20252991;61.86640549;162.2854156;132.7050934;202.5597687;115.2442093;82.56673431;83.05256653;124.7757339
15/08/2019;165.5206299;143.3750763;66.85882568;61.95172119;162.6539764;132.6278229;202.1589966;115.186676;83.38907623;83.32686615;126.4343109
16/08/2019;167.6348877;145.0647125;67.88993073;63.17464447;164.8364258;135.1389771;205.7953033;117.2285156;84.24837494;84.34566498;127.1797562
19/08/2019;169.7491608;146.4711914;69.51798248;63.78135681;166.4465942;136.510437;208.8353882;118.1391907;84.8582077;85.5114212;127.9437866
20/08/2019;169.6043396;144.8098602;68.89390564;62.99451447;164.9916382;135.5639343;207.9067688;116.9697037;84.25761414;84.85506439;127.7294922
21/08/2019;172.4330292;145.3856659;69.40943909;63.25048065;166.3010712;136.5490723;210.3114319;117.5160904;84.60873413;85.21753693;128.530838
22/08/2019;172.6936798;146.1313629;68.93006897;63.64863586;165.3214111;136.5297699;209.8128967;116.8067398;84.99679565;84.97263336;128.6426392
23/08/2019;167.8666229;143.7337646;66.57842255;61.97068787;161.4415283;132.8306122;203.1169281;113.9021454;83.80486298;82.80765533;127.1331482
26/08/2019;169.4112549;145.2535248;66.81359863;62.64377594;163.1098938;133.7964935;205.6878052;114.4102097;84.45166016;84.06158447;128.6985321
27/08/2019;168.4555054;144.687149;66.28899384;62.04651642;162.0235138;133.0527802;205.1795044;114.2184906;84.21142578;83.93423462;128.6892395
28/08/2019;170.502182;145.8670807;67.43766785;62.66272736;163.2165985;134.598114;205.2772675;115.340065;84.48862457;84.27709961;128.5774078
29/08/2019;173.0991516;146.1880035;68.52305603;63.55383682;164.5648499;136.964386;208.894043;116.9792862;85.14463806;85.40367126;129.5091858
30/08/2019;172.1530457;146.0275421;68.50497437;63.74343491;164.5551147;137.5149231;208.7571716;117.6023712;85.20932007;85.39386749;129.5744324
03/09/2019;171.1972809;146.7071838;68.09794617;63.07035828;163.3135681;135.6508331;206.1863251;116.5574875;86.05937195;84.57098389;131.7548218
04/09/2019;172.8674469;148.1419525;69.10192108;63.7718811;163.4008789;137.2541504;209.7542572;117.8899612;86.78007507;85.81511688;131.9598083
05/09/2019;176.4008789;147.4057007;70.14208221;65.02323151;164.9528198;139.832901;213.9966431;118.5609818;86.15177155;87.02005005;130.5341949
06/09/2019;176.7484283;147.9815063;70.35009766;65.00428009;165.3214111;140.0550537;213.693634;119.0019531;86.34579468;86.98086548;130.0496674
09/09/2019;177.6559448;147.8115997;72.01433563;66.04708099;163.6821594;140.673172;212.0513763;118.8293991;85.93002319;87.11801147;129.388092
10/09/2019;177.2600861;147.018692;72.90071869;66.35991669;164.2641602;141.8224945;210.995697;120.286499;85.0430069;87.16699982;129.3973846
11/09/2019;178.1289825;147.8021545;73.04544067;66.82444;166.2331848;143.4837341;213.1657867;121.8010864;85.13540649;88.05846405;130.8416443
12/09/2019;178.9206238;148.368515;72.52083588;67.08986664;165.9616241;143.5223694;214.1628418;122.5583878;85.58813477;88.3523407;131.1025848
13/09/2019;178.6116791;147.6416779;73.08161926;67.60179138;165.951889;144.2178192;212.6476593;123.5745316;84.67341614;88.24458313;130.4410095
16/09/2019;176.5553436;146.3862457;76.03019714;67.37427521;165.8451843;144.1115265;212.4424286;121.9832382;85.41257477;87.7449646;130.4503174
17/09/2019;177.3663177;146.9242706;74.60114288;67.42167664;166.0489197;144.0535583;213.2048645;122.539238;86.33656311;87.92131042;131.5218658
18/09/2019;176.9415283;146.9998169;74.09462738;67.65867615;166.0391693;143.7348938;213.3221741;122.3762741;86.04089355;87.69597626;132.2300262
19/09/2019;176.4105377;146.8110199;73.67856598;67.43115997;166.5435791;143.0201263;213.8011322;122.3858337;86.34579468;87.61762238;132.6586609
20/09/2019;174.3831482;146.4523163;73.84137726;67.01403809;167.6105347;142.2474823;211.5333252;122.23246;86.34579468;87.1473999;133.0500031
23/09/2019;174.9430847;147.0847626;73.86850739;67.21311951;166.6599579;141.9384308;212.002533;122.1078568;86.48439789;86.89269257;133.3015594
24/09/2019;172.7902069;147.4057007;72.62937927;66.56847382;164.9528198;140.8566742;209.6076202;120.6315918;86.2925415;85.46244049;134.6526642
25/09/2019;174.4604034;147.7172089;72.67460632;67.08986664;164.1574707;142.1992035;212.1100616;121.6668854;86.46018219;86.43228149;134.6806335
26/09/2019;173.4521332;148.3930511;71.72963715;66.76450348;162.7875824;142.1875458;212.3102264;121.161087;87.1866684;85.70927429;135.243042
27/09/2019;172.822525;148.0983887;71.59281158;66.8408432;161.8626556;141.3819733;209.2289886;120.8913345;86.70233917;84.80551147;134.8017426
30/09/2019;174.4594116;148.8207855;71.16411591;66.79312134;163.2549286;141.7702026;211.5154114;121.7584152;86.85136414;85.16897583;134.8674622
01/10/2019;173.0840302;148.2504883;69.4858017;65.32367706;161.3271484;138.5284882;209.6117096;119.1186066;86.03175354;84.37328339;134.4074402
02/10/2019;170.062088;145.4462891;67.67067719;64.08322906;159.214447;136.0341949;205.6865845;116.8930893;85.6685257;83.28289032;132.6893158
03/10/2019;170.7304077;146.2732849;68.51894379;64.15956879;160.8987732;136.6359253;208.3458557;117.4615097;86.49744415;83.95088196;132.9709778
04/10/2019;172.2801361;148.3740387;68.89292908;65.29506683;163.1283417;138.1111755;211.8686523;118.1648178;87.01901245;85.0118103;134.9519806
07/10/2019;171.5052795;147.3189087;68.1996994;65.01833344;162.4662933;137.4803162;211.201355;117.6541977;86.83274078;84.9430542;134.3041229
08/10/2019;169.6843719;145.7789917;66.93185425;63.73971939;159.4481049;135.2383118;207.0996399;115.6502686;86.37635803;83.72494507;132.9615631
09/10/2019;171.2050018;146.8911896;67.59770203;64.28360748;160.4996185;136.5291595;210.0532837;116.7100449;86.54401398;84.31435394;133.6751404
10/10/2019;172.1832886;147.0908051;68.44598389;64.98017883;161.2492828;137.6161652;211.3191528;117.8372574;86.68372345;84.71710205;133.5624542
11/10/2019;174.3722534;147.109787;69.5496521;65.78168488;162.7973328;140.2658539;214.4101715;120.0627823;86.64646149;85.66014099;133.2432404
14/10/2019;174.4109955;146.4634247;69.28513336;65.8580246;162.6512909;139.8873138;214.4003601;119.3305664;86.68372345;85.51280212;132.2762146
15/10/2019;176.0963135;145.9310913;69.63174438;66.69771576;165.6207581;141.0519714;216.6278534;119.9567871;86.79547882;86.78984833;131.8349152
16/10/2019;176.900238;145.9120636;68.72872925;66.59274292;165.5623932;141.0519714;214.7339935;120.110939;86.80479431;87.04524994;132.2104797
17/10/2019;177.5975952;146.7105408;68.75609589;66.72634125;166.828064;141.83815;214.5279083;120.5637589;87.37294769;87.52659607;132.5954132
18/10/2019;176.8518066;146.8911896;68.27268219;66.89809418;166.136795;141.0325623;212.2611694;120.544487;88.04354095;86.68178558;133.055481
21/10/2019;177.6750946;147.3569641;69.51315308;67.8141098;166.1270905;141.8187408;214.3905487;120.3036423;88.71413422;87.18279266;133.5155029
22/10/2019;176.6968231;147.4615021;70.40705109;67.67097473;166.2828217;142.7893066;211.4859467;120.0627823;88.45334625;86.46566772;134.0037384
23/10/2019;176.0769196;148.1269073;71.0364151;67.87134552;167.1785889;142.9542999;211.701828;120.7275391;88.64893341;86.97650146;134.5670471
24/10/2019;176.4062653;148.469101;70.65332794;67.74730682;166.2828217;142.9834137;214.9400635;121.209259;88.42540741;86.45585632;134.9801178
25/10/2019;176.6386871;147.670639;71.31005859;68.09081268;166.8378143;143.9345703;217.5306396;122.4520798;87.67098236;87.09436798;133.5342865
28/10/2019;177.2101746;147.6325989;70.87223053;68.43432617;168.6097565;144.2742615;220.0231171;123.1072159;87.14008331;88.19458771;131.8725128
29/10/2019;176.0769196;147.6135712;71.14586639;68.67287445;170.6543427;144.8371582;218.2371826;123.8297958;87.67098236;87.34978485;131.9381866
30/10/2019;176.7258759;148.3645325;69.64086914;68.6060791;171.4819183;145.079834;219.7090912;123.6949005;87.98766327;87.47747803;133.2244415
31/10/2019;175.6991882;148.1363983;69.29425812;68.15761566;171.0632935;143.7210236;219.4539795;122.2401276;87.82932281;87.72306824;133.7032928
01/11/2019;176.7646179;148.2409668;71.02729797;69.11180115;171.9200439;146.671524;222.3095245;124.0610199;87.81069183;88.30265045;133.477951
04/11/2019;177.084259;146.9291687;73.36233521;69.76065826;171.4916382;148.3797607;223.3202362;125.0822372;87.19598389;88.61699677;131.7504425
05/11/2019;177.5104218;147.2998962;73.64509583;70.00872803;170.0409698;148.7582703;223.1043396;125.4483566;85.71507263;88.58752441;130.4172668
06/11/2019;177.5975952;148.0603638;71.89380646;70.22819519;170.5764923;148.6320801;222.8786316;125.5157852;85.90135956;88.12581635;130.8585358
07/11/2019;176.900238;147.5945892;73.00661469;70.74345398;171.2190552;149.1270599;224.6842194;126.3347244;85.04449463;88.57770538;129.1404114
08/11/2019;177.1036377;147.470993;72.72385406;70.79116821;172.6112976;149.2823486;225.8911743;126.8645782;84.83956909;88.9509964;128.595871
11/11/2019;176.7064972;147.2428741;72.23130035;70.56216431;172.0271301;149.379425;226.1757507;126.7297134;85.02586365;88.93135071;127.6945496
12/11/2019;176.5805969;147.5090027;71.82084656;70.62895966;172.9131317;149.5056;226.8921051;127.1054459;84.38321686;89.0197525;127.9574509
13/11/2019;175.9316559;148.7827911;71.30094147;70.23773956;173.0786591;148.7873535;227.4023438;126.2480011;85.15625;89.04922485;129.7037354
14/11/2019;176.687149;148.5926666;71.10939026;70.32361603;173.1273346;149.2629395;227.1276093;126.7489777;85.8175354;89.3537674;130.2200928
15/11/2019;177.1617432;148.8207855;71.70226288;70.58125305;176.70047;150.3111572;229.0214691;126.7778854;86.28321838;89.90386963;130.5956421
18/11/2019;177.7041321;149.4196625;70.69892883;70.59078979;176.1455231;149.7676544;229.5611572;126.4117813;86.70233917;90.24769592;130.6989441
19/11/2019;176.2125244;149.3816376;69.53141022;70.7720871;177.6935425;149.699707;230.3167572;126.0553284;86.85136414;90.12979126;130.5299225
20/11/2019;175.486084;149.4766998;70.224617;70.46674347;177.7227478;148.6514893;229.109787;124.7932129;86.80479431;89.52075195;131.2246857
21/11/2019;174.6143799;148.7352753;71.33742523;70.380867;178.0148468;148.2147369;227.8635559;124.4849319;85.58468628;89.64846802;130.8115997
22/11/2019;175.6507721;148.5356293;71.12763977;70.92475891;178.7742615;149.030014;227.8046722;124.7739639;85.268013;89.70740509;130.8960876
25/11/2019;177.4523315;148.9158783;71.40127563;71.44003296;181.1985474;150.3014374;231.1508484;125.7662659;85.53811646;90.0512085;130.5111389
26/11/2019;178.8180084;150.094574;70.53474426;71.39230347;181.0914459;150.9226227;231.2784424;126.3250732;86.67440033;90.2869873;131.0087585
27/11/2019;180.2902222;150.3321991;70.79927063;71.64993286;182.0261383;150.8935089;232.7110901;126.9224167;87.08421326;90.78797913;131.271637
29/11/2019;178.9729462;150.2942047;70.04220581;71.52589417;181.5490417;149.8841095;231.7298126;126.1709366;86.68372345;90.52274323;131.0556793
02/12/2019;177.6169739;150.5318146;70.0969162;70.98200226;180.4586029;147.7779846;228.4326935;125.3712845;85.3704834;89.59934998;130.0041656
03/12/2019;175.8154297;150.3702545;69.05709839;70.10415649;180.3417664;146.2348022;226.6173401;124.4174805;85.91998291;89.46181488;130.4923553
04/12/2019;176.6290283;151.3493195;70.12429047;70.75301361;181.9579773;146.6618347;227.3827209;124.6487198;86.27390289;89.97263336;131.3936768
05/12/2019;176.4837494;151.2732544;69.84153748;71.05834961;181.7145538;146.9627075;228.0107269;125.4483566;86.32048798;90.24769592;131.5157318
06/12/2019;178.0237579;151.8816223;71.23708344;71.936203;182.9705353;148.7679443;230.5130157;126.5755768;86.49744415;90.81744385;131.2904053
09/12/2019;178.1303253;152.0242004;71.18235779;71.82170105;181.7243042;148.1953278;229.3256683;126.546669;86.66509247;90.46379852;130.7740173
10/12/2019;177.9559784;151.5394135;71.42863464;71.77399445;182.0066528;147.816803;229.2275391;125.7470245;86.16214752;90.11997986;130.7646332
11/12/2019;178.4208679;151.5584412;71.2735672;71.63085938;182.0845337;148.9232635;230.7387085;126.5948257;85.28664398;90.42450714;131.1965332
12/12/2019;180.0480804;151.5774536;72.74208832;73.00489044;183.5546875;150.0879364;232.9858398;128.377182;84.13174438;90.42450714;130.5862579
13/12/2019;179.9706116;152.0907745;72.16745758;72.71862793;183.6422882;149.6317596;234.4970245;127.3752136;84.15035248;90.23786926;131.6847076
16/12/2019;180.8254395;152.6285706;73.14916229;73.06808472;185.6624451;149.8004456;236.6036835;127.7045212;84.75576782;91.0872345;133.2849426
17/12/2019;181.7979279;152.5041351;73.41622162;73.43289185;185.4376678;149.7321777;236.151062;128.1500244;83.95477295;91.16607666;133.6538086
18/12/2019;182.0799408;152.1883698;73.7109375;73.15447235;185.7308807;149.07901;236.2297821;128.0144196;84.97805786;91.60949707;134.3725586
19/12/2019;182.7801208;153.2314301;73.80301666;73.19288635;186.3856659;149.3909607;237.7844543;128.401825;85.73116302;92.63426971;134.259079
20/12/2019;182.9454498;154.4849701;74.34636688;73.25048828;187.6268616;150.2293701;239.1127777;128.6826782;86.20183563;93.02842712;135.2804871
23/12/2019;182.8773956;153.9299469;75.26730347;73.0200882;188.545517;151.0580292;239.919632;129.4380951;85.76880646;92.85105896;133.8713074
24/12/2019;183.3052979;154.1021881;75.26730347;73.04888153;188.6921387;150.5510712;239.9393158;129.5639954;85.99473572;92.76236725;133.9375
26/12/2019;185.3377991;154.3031616;75.21203613;73.44249725;188.2230377;150.9702606;241.7891693;129.9707336;86.37128448;93.48168945;134.1644897
27/12/2019;185.3572388;154.9442902;74.78840637;73.26009369;188.2328186;150.7070618;241.7006073;129.3799896;86.64429474;93.30432892;134.5333252
30/12/2019;184.1416321;154.1979218;74.57659912;73.06808472;186.864563;150.1611176;240.2639923;129.0797424;86.72901154;92.41749573;134.5333252
31/12/2019;184.2680359;154.2553101;75.04627228;73.2312851;187.3923187;150.0149078;240.9232788;129.9126434;87.35031128;92.55544281;135.1386261
02/01/2020;186.4561768;152.982605;75.69091797;73.8553009;187.7148285;152.4715881;245.3412628;128.566452;86.32421112;93.62948608;133.4646301
03/01/2020;185.1335754;152.7146759;75.52514648;73.1448822;186.0729065;152.3351135;242.7632904;126.5713882;86.86080933;93.25505066;133.5024414
06/01/2020;185.8824005;152.9443359;76.23426819;73.10647583;187.3043365;152.3253937;243.5701294;125.9515533;86.96435547;94.35866547;133.7672577
07/01/2020;185.6684418;151.776886;75.9671936;72.62646484;186.9818573;152.0524292;243.5406189;125.8546906;85.99473572;94.41778564;133.4268036
08/01/2020;186.3491821;152.3797607;74.54895782;73.0776825;188.1741791;152.5105896;246.1087494;126.1936722;86.25832367;94.90061188;133.4268036
09/01/2020;186.981308;153.2601318;75.0094223;73.59609985;189.151474;153.0565491;248.8736877;126.2711639;86.21125793;95.18637848;134.0321045
10/01/2020;186.0574493;153.1165771;74.44766235;73.04888153;189.22966;152.1011505;248.3325195;125.7965698;86.870224;94.97944641;134.3725586
13/01/2020;187.146637;154.1118011;74.48449707;73.54810333;188.4478149;153.3977509;251.6582794;127.433342;87.91514587;95.8662796;135.3088684
14/01/2020;187.0980225;154.1787415;74.5305481;73.40409088;189.718338;153.368515;250.3201294;127.2687073;87.58565521;95.87613678;135.6777039
15/01/2020;186.7479095;155.221817;74.04246521;73.03928375;191.3406982;153.6707306;250.5267487;128.0725403;88.37641144;96.28997803;137.5597534
16/01/2020;188.3914337;155.7863922;74.07929993;73.67290497;192.5819244;155.396225;253.9608154;128.6826782;89.08244324;97.00930786;138.4298401
17/01/2020;188.7415314;156.0830231;73.60041809;73.97051239;192.3766632;155.2500305;255.4662323;129.0507202;89.16716766;97.65964508;139.3566742
21/01/2020;188.6831818;156.408371;72.00721741;73.36569214;192.3375854;153.7877045;255.0923615;127.6173477;90.0144043;97.56109619;140.4348297
22/01/2020;188.7609711;156.3796692;71.33494568;73.56730652;192.6210022;152.9882813;256.1452332;127.0750122;89.41194153;97.44285583;140.8509674
23/01/2020;189.0721741;156.2935333;70.96656799;73.43289185;191.6534576;154.2653809;257.4144592;126.910347;90.16503906;97.28520966;142.0709991
24/01/2020;186.6409302;155.1643982;70.10089874;72.51125336;188.2621155;153.4659882;256.0861511;125.7965698;89.85437775;96.16188812;142.3925323
27/01/2020;183.8012695;154.446701;68.06565094;71.36882019;186.8938599;150.765564;249.9757385;123.4625397;89.42134857;94.64442444;141.9291077
28/01/2020;185.8240662;154.6859131;68.49848938;72.19445038;188.037323;151.8964081;254.7282867;124.4697723;89.77907562;95.68890381;142.5249176
29/01/2020;185.7365417;153.7194366;67.7617569;72.01203918;187.5780029;152.393631;254.9841156;124.7021866;89.44959259;95.20607758;142.8464966
30/01/2020;186.0671539;155.2887878;68.19457245;72.86647797;186.2684021;152.5008392;257.0209045;124.2566986;89.51548767;94.51631927;144.0854492
31/01/2020;186.4853363;153.4515076;66.18697357;71.47442627;182.7109222;149.1082611;250.103653;121.4480896;88.4234848;93.12696075;143.3761292
03/02/2020;188.6831818;153.6141663;65.37654877;71.90644073;184.4212494;149.2545013;253.2424774;123.7530899;88.71530914;94.26996613;143.9530334
04/02/2020;192.4370117;154.5232391;65.52389526;72.72247314;187.7832336;152.0134125;259.864563;125.8740692;89.62844849;95.20607758;142.6195374
05/02/2020;192.5342255;155.8725128;68.04723358;74.15292358;191.1452484;154.548111;261.0945129;128.3340149;89.68492889;95.18637848;143.2815399
06/02/2020;192.0771637;156.1787415;67.28285217;74.01851654;191.4482117;154.6065826;263.1903992;127.9563065;89.98616791;96.34909821;143.3761292
07/02/2020;191.1533051;156.3605194;66.69346619;73.75931549;189.8063049;153.4659882;260.7304382;126.1065216;89.96733856;96.24071503;142.8843231
10/02/2020;193.3414154;156.9251251;66.16854095;73.89370728;191.037735;154.1971436;263.9775391;126.0871201;90.97460938;96.8910675;143.3572083
11/02/2020;194.92659;156.4849243;66.85923767;74.31612396;192.2202911;154.9380341;263.4954224;126.8619385;91.66183472;97.12754822;143.848999
12/02/2020;196.8618317;156.5806427;67.82620239;74.33532715;192.6307678;156.4003601;266.2997131;127.4430084;92.20781708;98.06363678;144.0475922
